Email,First Name,Last Name,Company,Website,Phone,Address,Title,fitScore,fitLabel,status,sentAt,LinkedIn,Segment,Priority,EmailType,resendId,resendStatus,deliveryStatus,resendCreatedAt,resendScheduledAt,resendLastSyncedAt,resendSubject,resendFrom,resendTo,resendError
contact@tapdinplumbing.com.au,,,Tapdinplumbing,/aclk?sa=L&ai=DChsSEwiIifuls6uWAxXvxDwCHbB1IwkYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIiIn7pbOrlgMV78Q8Ah2wdSMJEBAYASAAEgIxm_D_BwE&cid=CAASuwHkaNHTft8suNM9Wx_dQ0lYJ1usmOQHDZiUKuwDtW3AbJidtPBZb_5k0R8o3ZRl0nuB2SfPYREbgruMEwUielhhst-F-T4xRnZEPRBd8fBMixgBsWBs-91zoxQeIJIIrzBU1h42656D5Mbtd6WM7pEhISQLtvFtQ3aeikrXCMj17BYrvgAAhb0kE0UKNWVanQFFKeJLFGiI-ioTOdDFsheilQ6kkNk760a4WgXiA1ElzWxE2jsHTl849wiw&cce=2&category=acrcp_v1_32&sig=AOD64_05bl4Sv6f63C2Uj0VV9mI0gRxADQ&adurl&q&ctype=99&nis=6, 0458 976 262,Norwest NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
info@servicefirstplumbing.com.au,,,Servicefirstplumbing,https://servicefirstplumbing.com.au/?utm_source=google&utm_medium=local&utm_campaign=gmb, 1300 173 784,Bella Vista NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@cherrybrookplumbing.com.au,,,Cherrybrookplumbing,/aclk?sa=L&ai=DChsSEwjd_bqus6uWAxX3jEsFHQFkKUYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI3f26rrOrlgMV94xLBR0BZClGEBAYASAAEgKizPD_BwE&cid=CAASuwHkaGjwUQl1eYstzM9kufJxrnyAkr0b87yTaXm-9PTaGvG0AVth1wxaGoEpbmcY0vMjWbs2HgjvMMo7KifztmSmNXtPMnDSFeifQtMi5h6ByMZL_6-VwKwtfVgtnpRMi2yBxStgdWkOfn79TxZxZRJC5J4UoBMrk9AqcQt3ID6tMs-RB3QZNIKxBuhaBzvmd0ec4ugQDgCFHi2HcANR_PoluUrawNM-Qz9JqDKaoa7h_LECu7KsxQQf1jR9&cce=2&category=acrcp_v1_32&sig=AOD64_1HDj2X1tygpZDxmuGDdZhWLJBsng&adurl&q&ctype=99&nis=6, 0473 190 539,Cherrybrook NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@servicetodayplumbercherrybrook.com.au,,,Servicetodayplumbercherrybrook,/aclk?sa=L&ai=DChsSEwjd_bqus6uWAxX3jEsFHQFkKUYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI3f26rrOrlgMV94xLBR0BZClGEBAYASAAEgKizPD_BwE&cid=CAASuwHkaGjwUQl1eYstzM9kufJxrnyAkr0b87yTaXm-9PTaGvG0AVth1wxaGoEpbmcY0vMjWbs2HgjvMMo7KifztmSmNXtPMnDSFeifQtMi5h6ByMZL_6-VwKwtfVgtnpRMi2yBxStgdWkOfn79TxZxZRJC5J4UoBMrk9AqcQt3ID6tMs-RB3QZNIKxBuhaBzvmd0ec4ugQDgCFHi2HcANR_PoluUrawNM-Qz9JqDKaoa7h_LECu7KsxQQf1jR9&cce=2&category=acrcp_v1_32&sig=AOD64_1HDj2X1tygpZDxmuGDdZhWLJBsng&adurl&q&ctype=99&nis=6, 0488 812 135,Cherrybrook NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@aussieoncallplumbercherrybrook.com.au,,,Aussieoncallplumbercherrybrook,/aclk?sa=L&ai=DChsSEwjd_bqus6uWAxX3jEsFHQFkKUYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI3f26rrOrlgMV94xLBR0BZClGEBAYASAAEgKizPD_BwE&cid=CAASuwHkaGjwUQl1eYstzM9kufJxrnyAkr0b87yTaXm-9PTaGvG0AVth1wxaGoEpbmcY0vMjWbs2HgjvMMo7KifztmSmNXtPMnDSFeifQtMi5h6ByMZL_6-VwKwtfVgtnpRMi2yBxStgdWkOfn79TxZxZRJC5J4UoBMrk9AqcQt3ID6tMs-RB3QZNIKxBuhaBzvmd0ec4ugQDgCFHi2HcANR_PoluUrawNM-Qz9JqDKaoa7h_LECu7KsxQQf1jR9&cce=2&category=acrcp_v1_32&sig=AOD64_1HDj2X1tygpZDxmuGDdZhWLJBsng&adurl&q&ctype=99&nis=6, (02) 9538 7247,", Shepherds Dr, Cherrybrook NSW 2126",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@roccplumbing.com.au,,,Roccplumbing,/aclk?sa=L&ai=DChsSEwjd_bqus6uWAxX3jEsFHQFkKUYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI3f26rrOrlgMV94xLBR0BZClGEBAYASAAEgKizPD_BwE&cid=CAASuwHkaGjwUQl1eYstzM9kufJxrnyAkr0b87yTaXm-9PTaGvG0AVth1wxaGoEpbmcY0vMjWbs2HgjvMMo7KifztmSmNXtPMnDSFeifQtMi5h6ByMZL_6-VwKwtfVgtnpRMi2yBxStgdWkOfn79TxZxZRJC5J4UoBMrk9AqcQt3ID6tMs-RB3QZNIKxBuhaBzvmd0ec4ugQDgCFHi2HcANR_PoluUrawNM-Qz9JqDKaoa7h_LECu7KsxQQf1jR9&cce=2&category=acrcp_v1_32&sig=AOD64_1HDj2X1tygpZDxmuGDdZhWLJBsng&adurl&q&ctype=99&nis=6, 0477 777 290,", 47 Gumnut Rd, Cherrybrook NSW 2126",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@nbplumbingsolutions.com.au,,,Nbplumbingsolutions,/aclk?sa=L&ai=DChsSEwjd_bqus6uWAxX3jEsFHQFkKUYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI3f26rrOrlgMV94xLBR0BZClGEBAYASAAEgKizPD_BwE&cid=CAASuwHkaGjwUQl1eYstzM9kufJxrnyAkr0b87yTaXm-9PTaGvG0AVth1wxaGoEpbmcY0vMjWbs2HgjvMMo7KifztmSmNXtPMnDSFeifQtMi5h6ByMZL_6-VwKwtfVgtnpRMi2yBxStgdWkOfn79TxZxZRJC5J4UoBMrk9AqcQt3ID6tMs-RB3QZNIKxBuhaBzvmd0ec4ugQDgCFHi2HcANR_PoluUrawNM-Qz9JqDKaoa7h_LECu7KsxQQf1jR9&cce=2&category=acrcp_v1_32&sig=AOD64_1HDj2X1tygpZDxmuGDdZhWLJBsng&adurl&q&ctype=99&nis=6, 0434 450 407,Cherrybrook NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@hillsemergencyplumbercherrybrook.com.au,,,Hillsemergencyplumbercherrybrook,/aclk?sa=L&ai=DChsSEwjd_bqus6uWAxX3jEsFHQFkKUYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI3f26rrOrlgMV94xLBR0BZClGEBAYASAAEgKizPD_BwE&cid=CAASuwHkaGjwUQl1eYstzM9kufJxrnyAkr0b87yTaXm-9PTaGvG0AVth1wxaGoEpbmcY0vMjWbs2HgjvMMo7KifztmSmNXtPMnDSFeifQtMi5h6ByMZL_6-VwKwtfVgtnpRMi2yBxStgdWkOfn79TxZxZRJC5J4UoBMrk9AqcQt3ID6tMs-RB3QZNIKxBuhaBzvmd0ec4ugQDgCFHi2HcANR_PoluUrawNM-Qz9JqDKaoa7h_LECu7KsxQQf1jR9&cce=2&category=acrcp_v1_32&sig=AOD64_1HDj2X1tygpZDxmuGDdZhWLJBsng&adurl&q&ctype=99&nis=6, (02) 8294 4619,Cherrybrook NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@alexingleplumbingptyltd.com.au,,,Alexingleplumbingptyltd,/aclk?sa=L&ai=DChsSEwjd_bqus6uWAxX3jEsFHQFkKUYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI3f26rrOrlgMV94xLBR0BZClGEBAYASAAEgKizPD_BwE&cid=CAASuwHkaGjwUQl1eYstzM9kufJxrnyAkr0b87yTaXm-9PTaGvG0AVth1wxaGoEpbmcY0vMjWbs2HgjvMMo7KifztmSmNXtPMnDSFeifQtMi5h6ByMZL_6-VwKwtfVgtnpRMi2yBxStgdWkOfn79TxZxZRJC5J4UoBMrk9AqcQt3ID6tMs-RB3QZNIKxBuhaBzvmd0ec4ugQDgCFHi2HcANR_PoluUrawNM-Qz9JqDKaoa7h_LECu7KsxQQf1jR9&cce=2&category=acrcp_v1_32&sig=AOD64_1HDj2X1tygpZDxmuGDdZhWLJBsng&adurl&q&ctype=99&nis=6, 0434 213 452,Cherrybrook NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@hillsshireemergencyplumbers.com.au,,,Hillsshireemergencyplumbers,/aclk?sa=L&ai=DChsSEwiioIC0s6uWAxXayTwCHfiJMwwYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIoqCAtLOrlgMV2sk8Ah34iTMMEBAYASAAEgLs6fD_BwE&cid=CAASuwHkaCqtRgN-joRkYfEG1YbfRVWFKIAVsuFTRoahbXWakUKImiIhoQTzzsph9shMbuP5cvKXNmt8Wst3ZfTx7BMebOdVZ-WLw9k1Bt_Ws1OFY3EqHtGHas1XY6K6gN0EypN30b_xaIxltGRpNKVjuhZzzVrObn1mK3PTpSyGguumGGF3dk7afZIY8vUqY_O8aXAUZJFpRY7b8DQKgCxajhU_H9ybMpxDyf-hRf_wOKr0NgDaUgeDPlT-B_Au&cce=2&category=acrcp_v1_32&sig=AOD64_0_0nnwBssyksZtPTkjk5F1onWZvQ&adurl&q&ctype=99&nis=6, 0485 995 009,Glenhaven NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@hillsemergencyplumberglenhaven.com.au,,,Hillsemergencyplumberglenhaven,/aclk?sa=L&ai=DChsSEwiioIC0s6uWAxXayTwCHfiJMwwYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIoqCAtLOrlgMV2sk8Ah34iTMMEBAYASAAEgLs6fD_BwE&cid=CAASuwHkaCqtRgN-joRkYfEG1YbfRVWFKIAVsuFTRoahbXWakUKImiIhoQTzzsph9shMbuP5cvKXNmt8Wst3ZfTx7BMebOdVZ-WLw9k1Bt_Ws1OFY3EqHtGHas1XY6K6gN0EypN30b_xaIxltGRpNKVjuhZzzVrObn1mK3PTpSyGguumGGF3dk7afZIY8vUqY_O8aXAUZJFpRY7b8DQKgCxajhU_H9ybMpxDyf-hRf_wOKr0NgDaUgeDPlT-B_Au&cce=2&category=acrcp_v1_32&sig=AOD64_0_0nnwBssyksZtPTkjk5F1onWZvQ&adurl&q&ctype=99&nis=6, (02) 8776 3463,Glenhaven NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@michaeldowningplumbingptyltd.com.au,,,Michaeldowningplumbingptyltd,/aclk?sa=L&ai=DChsSEwiioIC0s6uWAxXayTwCHfiJMwwYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIoqCAtLOrlgMV2sk8Ah34iTMMEBAYASAAEgLs6fD_BwE&cid=CAASuwHkaCqtRgN-joRkYfEG1YbfRVWFKIAVsuFTRoahbXWakUKImiIhoQTzzsph9shMbuP5cvKXNmt8Wst3ZfTx7BMebOdVZ-WLw9k1Bt_Ws1OFY3EqHtGHas1XY6K6gN0EypN30b_xaIxltGRpNKVjuhZzzVrObn1mK3PTpSyGguumGGF3dk7afZIY8vUqY_O8aXAUZJFpRY7b8DQKgCxajhU_H9ybMpxDyf-hRf_wOKr0NgDaUgeDPlT-B_Au&cce=2&category=acrcp_v1_32&sig=AOD64_0_0nnwBssyksZtPTkjk5F1onWZvQ&adurl&q&ctype=99&nis=6, 0412 888 528,Glenhaven NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@cleverplumbingsolutionsptylimited.com.au,,,Cleverplumbingsolutionsptylimited,/aclk?sa=L&ai=DChsSEwiioIC0s6uWAxXayTwCHfiJMwwYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIoqCAtLOrlgMV2sk8Ah34iTMMEBAYASAAEgLs6fD_BwE&cid=CAASuwHkaCqtRgN-joRkYfEG1YbfRVWFKIAVsuFTRoahbXWakUKImiIhoQTzzsph9shMbuP5cvKXNmt8Wst3ZfTx7BMebOdVZ-WLw9k1Bt_Ws1OFY3EqHtGHas1XY6K6gN0EypN30b_xaIxltGRpNKVjuhZzzVrObn1mK3PTpSyGguumGGF3dk7afZIY8vUqY_O8aXAUZJFpRY7b8DQKgCxajhU_H9ybMpxDyf-hRf_wOKr0NgDaUgeDPlT-B_Au&cce=2&category=acrcp_v1_32&sig=AOD64_0_0nnwBssyksZtPTkjk5F1onWZvQ&adurl&q&ctype=99&nis=6, 0403 203 968,", 50 Wyoming Rd, Dural NSW 2158",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@timhowesplumbingdrainagegasfittingptyltd.com.au,,,Timhowesplumbingdrainagegasfittingptyltd,/aclk?sa=L&ai=DChsSEwiioIC0s6uWAxXayTwCHfiJMwwYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIoqCAtLOrlgMV2sk8Ah34iTMMEBAYASAAEgLs6fD_BwE&cid=CAASuwHkaCqtRgN-joRkYfEG1YbfRVWFKIAVsuFTRoahbXWakUKImiIhoQTzzsph9shMbuP5cvKXNmt8Wst3ZfTx7BMebOdVZ-WLw9k1Bt_Ws1OFY3EqHtGHas1XY6K6gN0EypN30b_xaIxltGRpNKVjuhZzzVrObn1mK3PTpSyGguumGGF3dk7afZIY8vUqY_O8aXAUZJFpRY7b8DQKgCxajhU_H9ybMpxDyf-hRf_wOKr0NgDaUgeDPlT-B_Au&cce=2&category=acrcp_v1_32&sig=AOD64_0_0nnwBssyksZtPTkjk5F1onWZvQ&adurl&q&ctype=99&nis=6, 1300 131 822,Glenhaven NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
info@cleverplumbing.com.au,,,Cleverplumbing,https://cleverplumbing.com.au/, 0489 905 157,Dural NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
info@24hourservice.com.au,,,24hourservice,https://24hourservice.com.au/plumber-in-dural/, 0488 050 373,", 302 Galston Rd, Galston NSW 2159",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
info@todstaplumbing.com.au,,,Todstaplumbing,http://todstaplumbing.com.au/, (02) 9067 9521,", Porters Rd, Kenthurst NSW 2156",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@newcastleplumbingkings.com.au,,,Newcastleplumbingkings,/aclk?sa=L&ai=DChsSEwiByILFs6uWAxU1uksFHfy3K3sYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIgciCxbOrlgMVNbpLBR38tyt7EBAYASAAEgLf5fD_BwE&cid=CAASuwHkaB51bkkaAvHbBdz3Kad9532fE_cZ1Dx3xTVkrNOLOT43OC-ibpZFm0IOeF5JyQLJdLYo5jZ_NovGohqo4mYYWXzND2-0q7Z0di49ARvAxBZwg_m6VwS1eufv8f6zkbi-BeL3XND9i3qPFmeKMh6jayUrfnF0rKXZrW_uksQK5hInJjdiPbNicjFkxPEX2-APA_5gxp-ZMIx7TNWPDU1UuAAf8VLZq-uF4X5AERxfcfKFKri4yni3KHWD&cce=2&category=acrcp_v1_33&sig=AOD64_0fkUh2I5CKR7Hh4Q6xGSrLGH0uYQ&adurl&q&ctype=99&nis=6, 0480 095 107,", Unit 15/15 Pacific Hwy, Gateshead NSW 2290",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@plumblecelectricianplumberbelmont.com.au,,,Plumblecelectricianplumberbelmont,/aclk?sa=L&ai=DChsSEwiByILFs6uWAxU1uksFHfy3K3sYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIgciCxbOrlgMVNbpLBR38tyt7EBAYASAAEgLf5fD_BwE&cid=CAASuwHkaB51bkkaAvHbBdz3Kad9532fE_cZ1Dx3xTVkrNOLOT43OC-ibpZFm0IOeF5JyQLJdLYo5jZ_NovGohqo4mYYWXzND2-0q7Z0di49ARvAxBZwg_m6VwS1eufv8f6zkbi-BeL3XND9i3qPFmeKMh6jayUrfnF0rKXZrW_uksQK5hInJjdiPbNicjFkxPEX2-APA_5gxp-ZMIx7TNWPDU1UuAAf8VLZq-uF4X5AERxfcfKFKri4yni3KHWD&cce=2&category=acrcp_v1_33&sig=AOD64_0fkUh2I5CKR7Hh4Q6xGSrLGH0uYQ&adurl&q&ctype=99&nis=6, 0435 779 001,", Unit 8/48 Kalaroo Rd, Belmont NSW 2280",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@laserplumbingandroofingnewcastle.com.au,,,Laserplumbingandroofingnewcastle,/aclk?sa=L&ai=DChsSEwiByILFs6uWAxU1uksFHfy3K3sYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIgciCxbOrlgMVNbpLBR38tyt7EBAYASAAEgLf5fD_BwE&cid=CAASuwHkaB51bkkaAvHbBdz3Kad9532fE_cZ1Dx3xTVkrNOLOT43OC-ibpZFm0IOeF5JyQLJdLYo5jZ_NovGohqo4mYYWXzND2-0q7Z0di49ARvAxBZwg_m6VwS1eufv8f6zkbi-BeL3XND9i3qPFmeKMh6jayUrfnF0rKXZrW_uksQK5hInJjdiPbNicjFkxPEX2-APA_5gxp-ZMIx7TNWPDU1UuAAf8VLZq-uF4X5AERxfcfKFKri4yni3KHWD&cce=2&category=acrcp_v1_33&sig=AOD64_0fkUh2I5CKR7Hh4Q6xGSrLGH0uYQ&adurl&q&ctype=99&nis=6, (02) 4968 3822,", 62 Orlando Rd, Lambton NSW 2299",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@theplumbinglifesavernewcastle.com.au,,,Theplumbinglifesavernewcastle,/aclk?sa=L&ai=DChsSEwiByILFs6uWAxU1uksFHfy3K3sYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIgciCxbOrlgMVNbpLBR38tyt7EBAYASAAEgLf5fD_BwE&cid=CAASuwHkaB51bkkaAvHbBdz3Kad9532fE_cZ1Dx3xTVkrNOLOT43OC-ibpZFm0IOeF5JyQLJdLYo5jZ_NovGohqo4mYYWXzND2-0q7Z0di49ARvAxBZwg_m6VwS1eufv8f6zkbi-BeL3XND9i3qPFmeKMh6jayUrfnF0rKXZrW_uksQK5hInJjdiPbNicjFkxPEX2-APA_5gxp-ZMIx7TNWPDU1UuAAf8VLZq-uF4X5AERxfcfKFKri4yni3KHWD&cce=2&category=acrcp_v1_33&sig=AOD64_0fkUh2I5CKR7Hh4Q6xGSrLGH0uYQ&adurl&q&ctype=99&nis=6, 0448 669 938,", 21 South St, Adamstown NSW 2289",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@reactiveplumbingdrainselectricalnewcastle.com.au,,,Reactiveplumbingdrainselectricalnewcastle,/aclk?sa=L&ai=DChsSEwiByILFs6uWAxU1uksFHfy3K3sYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIgciCxbOrlgMVNbpLBR38tyt7EBAYASAAEgLf5fD_BwE&cid=CAASuwHkaB51bkkaAvHbBdz3Kad9532fE_cZ1Dx3xTVkrNOLOT43OC-ibpZFm0IOeF5JyQLJdLYo5jZ_NovGohqo4mYYWXzND2-0q7Z0di49ARvAxBZwg_m6VwS1eufv8f6zkbi-BeL3XND9i3qPFmeKMh6jayUrfnF0rKXZrW_uksQK5hInJjdiPbNicjFkxPEX2-APA_5gxp-ZMIx7TNWPDU1UuAAf8VLZq-uF4X5AERxfcfKFKri4yni3KHWD&cce=2&category=acrcp_v1_33&sig=AOD64_0fkUh2I5CKR7Hh4Q6xGSrLGH0uYQ&adurl&q&ctype=99&nis=6, (02) 9073 7927,", 13 Channel Rd, Mayfield West NSW 2304",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@newcastleplumbingblockeddrainspecialist.com.au,,,Newcastleplumbingblockeddrainspecialist,/aclk?sa=L&ai=DChsSEwiByILFs6uWAxU1uksFHfy3K3sYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIgciCxbOrlgMVNbpLBR38tyt7EBAYASAAEgLf5fD_BwE&cid=CAASuwHkaB51bkkaAvHbBdz3Kad9532fE_cZ1Dx3xTVkrNOLOT43OC-ibpZFm0IOeF5JyQLJdLYo5jZ_NovGohqo4mYYWXzND2-0q7Z0di49ARvAxBZwg_m6VwS1eufv8f6zkbi-BeL3XND9i3qPFmeKMh6jayUrfnF0rKXZrW_uksQK5hInJjdiPbNicjFkxPEX2-APA_5gxp-ZMIx7TNWPDU1UuAAf8VLZq-uF4X5AERxfcfKFKri4yni3KHWD&cce=2&category=acrcp_v1_33&sig=AOD64_0fkUh2I5CKR7Hh4Q6xGSrLGH0uYQ&adurl&q&ctype=99&nis=6, (02) 4942 3300,", Unit 6/17 Riverside Dr, Mayfield West NSW 2300",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@muscardinplumbing.com.au,,,Muscardinplumbing,/aclk?sa=L&ai=DChsSEwiByILFs6uWAxU1uksFHfy3K3sYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIgciCxbOrlgMVNbpLBR38tyt7EBAYASAAEgLf5fD_BwE&cid=CAASuwHkaB51bkkaAvHbBdz3Kad9532fE_cZ1Dx3xTVkrNOLOT43OC-ibpZFm0IOeF5JyQLJdLYo5jZ_NovGohqo4mYYWXzND2-0q7Z0di49ARvAxBZwg_m6VwS1eufv8f6zkbi-BeL3XND9i3qPFmeKMh6jayUrfnF0rKXZrW_uksQK5hInJjdiPbNicjFkxPEX2-APA_5gxp-ZMIx7TNWPDU1UuAAf8VLZq-uF4X5AERxfcfKFKri4yni3KHWD&cce=2&category=acrcp_v1_33&sig=AOD64_0fkUh2I5CKR7Hh4Q6xGSrLGH0uYQ&adurl&q&ctype=99&nis=6, 0412 960 810,Newcastle NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@go2plumbingpumpsnewcastle.com.au,,,Go2plumbingpumpsnewcastle,/aclk?sa=L&ai=DChsSEwjCsd_Ks6uWAxWvCYMDHRUZJscYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIwrHfyrOrlgMVrwmDAx0VGSbHEBAYASAAEgLedvD_BwE&cid=CAASuwHkaPQPjoKBzAE_k_CozmDrKTasp_D78R-gbWuMdGNsNk78G5RTEIDJ7MP-NK0XTNx7W699h0YBbwtNMUJE01CcwTMh-Y43E8S0HvAoiVeNcFBR1Sa7W-2tRlCpy-Rvi9aVVJJ2VOmvz1Z-nuWtW4zWQWBGddy2iO1IpLJAtS3jKSadsXtVYMqcN7ocJg0YGebs2SPiLjXJtNp13BZocBGlM2UGwkA8DD27P-entOZwesjwe7BHumzRJUcJ&cce=2&category=acrcp_v1_32&sig=AOD64_2MVRBd8OWVy7eSaNgl3iH9ZGt69w&adurl&q&ctype=99&nis=6, (02) 4012 0520,", 4 Bourke St, Adamstown NSW 2289",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@hamiltonplumbing.com.au,,,Hamiltonplumbing,/aclk?sa=L&ai=DChsSEwjCsd_Ks6uWAxWvCYMDHRUZJscYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIwrHfyrOrlgMVrwmDAx0VGSbHEBAYASAAEgLedvD_BwE&cid=CAASuwHkaPQPjoKBzAE_k_CozmDrKTasp_D78R-gbWuMdGNsNk78G5RTEIDJ7MP-NK0XTNx7W699h0YBbwtNMUJE01CcwTMh-Y43E8S0HvAoiVeNcFBR1Sa7W-2tRlCpy-Rvi9aVVJJ2VOmvz1Z-nuWtW4zWQWBGddy2iO1IpLJAtS3jKSadsXtVYMqcN7ocJg0YGebs2SPiLjXJtNp13BZocBGlM2UGwkA8DD27P-entOZwesjwe7BHumzRJUcJ&cce=2&category=acrcp_v1_32&sig=AOD64_2MVRBd8OWVy7eSaNgl3iH9ZGt69w&adurl&q&ctype=99&nis=6, 0400 836 673,Hamilton NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@levelplumbingandgasnewcastlecentral.com.au,,,Levelplumbingandgasnewcastlecentral,/aclk?sa=L&ai=DChsSEwjCsd_Ks6uWAxWvCYMDHRUZJscYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMIwrHfyrOrlgMVrwmDAx0VGSbHEBAYASAAEgLedvD_BwE&cid=CAASuwHkaPQPjoKBzAE_k_CozmDrKTasp_D78R-gbWuMdGNsNk78G5RTEIDJ7MP-NK0XTNx7W699h0YBbwtNMUJE01CcwTMh-Y43E8S0HvAoiVeNcFBR1Sa7W-2tRlCpy-Rvi9aVVJJ2VOmvz1Z-nuWtW4zWQWBGddy2iO1IpLJAtS3jKSadsXtVYMqcN7ocJg0YGebs2SPiLjXJtNp13BZocBGlM2UGwkA8DD27P-entOZwesjwe7BHumzRJUcJ&cce=2&category=acrcp_v1_32&sig=AOD64_2MVRBd8OWVy7eSaNgl3iH9ZGt69w&adurl&q&ctype=99&nis=6, 1300 463 227,Hamilton NSW Australia,Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
contact@newcastleplumbingpriority.com.au,,,Newcastleplumbingpriority,/aclk?sa=L&ai=DChsSEwjNp5vOs6uWAxWKpWYCHQRtOn8YACICCAEQABoCc20&co=1&ase=2&gclid=EAIaIQobChMIzaebzrOrlgMViqVmAh0EbTp_EBAYASAAEgJPPvD_BwE&cid=CAASuwHkaHIOq4vLl9XqGlSAR9K-xZtxLxmytUf3vW5r7a44qZPVSmSEdZFSkskcF59Djm3tfOLWKs6cNKvzhcpTj3oHrrdNjcwQEZRhajKsSuIXe4VnFaJDImnfRNDcahMfpRQnLMGt6VgwLDL61_47D4LtEJV_nTyu57LmGYcW6TjwwFEv5mlaw1gpVfH8Gc5r_f_3l4CHDVy8aX1GernaHqE0CEAiwHmtTELcupUc1ptrl-VWi3l5_snTTMC4&cce=2&category=acrcp_v1_33&sig=AOD64_3wjdw7c34NJU1tRwdZIivYsa5kkQ&adurl&q&ctype=99&nis=6, 0427 758 627,", 2c/50 Northcott Dr, Kotara NSW 2289",Business Owner / Managing Director,92,High,pending,,,Plumbing & Trades,High,Personalized,,,,,,,,,,
